"ISO","Country","Subject Descriptor","Units","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"GIN","Guinea","GDP"," (billions) 2005 USD","1237.75","1245.3","1267.72","1284.2","1302.1700000000001","1367.28","1409.8599999999999","1456.3900000000001","1548.26","1610.24","1679.8699999999999","1723.77","1780.1500000000001","1869.95","1944.1900000000001","2033.77","2139.98","2239.5","2347.7399999999998","2457.4299999999998","2503.6799999999998","2603.23","2712.2800000000002","2767.6199999999999","2842.54","2937.0700000000002","3000.7600000000002","3046.04","3301.8699999999999","3292.46","3356.23","3488.9699999999998","3636.0999999999999","3720.0217120000002","3760.1809819999999","3765.6399780000002","3918.4203050000001","4129.3438379999998","4370.3328190000002","4656.66572","4950.0714879999996","5246.6764730000004","5614.5249590000003","6010.328794","6435.9432450000004","6891.7314729999998","7366.1671249999999","7871.1397129999996","8410.5413520000002","8985.1930990000001","9599.2239119999995","10231.081099999999","10901.669980000001","11612.830029999999","12366.96917","13168.09792","13994.434639999999","14869.35572","15796.47696","16780.243109999999","17823.63049","18910.746950000001","20070.79521","21309.680560000001","22633.181949999998","24045.554660000002","25518.124930000002","27082.11652","28742.132089999999","30499.340069999998","32357.837820000001"
"GNB","Guinea-Bissau","GDP"," (billions) 2005 USD","346.88999999999999","409.91000000000003","427.13","412.61000000000001","450.19999999999999","468.95999999999998","465.23000000000002","478.73000000000002","500.75","531.28999999999996","563.70000000000005","592.45000000000005","598.97000000000003","611.53999999999996","631.11000000000001","658.88","735.30999999999995","783.11000000000001","563.05999999999995","606.97000000000003","652.5","653.79999999999995","607.38","563.98000000000002","560.42999999999995","572.85000000000002","592.69000000000005","596.25","612.35000000000002","630.70000000000005","652.60000000000002","683.88999999999999","716.24000000000001","722.11399340000003","740.46122639999999","775.98315809999997","813.22519320000004","853.88598490000004","896.60176550000006","941.42786479999995","988.49050780000005","1037.913992","1076.2828950000001","1116.3953610000001","1158.293404","1201.7354459999999","1246.6479629999999","1292.9679349999999","1341.1365049999999","1391.0486390000001","1443.0824580000001","1495.8725219999999","1550.6792370000001","1607.33455","1665.7649369999999","1726.1279489999999","1787.782878","1851.559493","1917.6573579999999","1986.433589","2057.972213","2132.6828620000001","2211.3742980000002","2294.1095420000001","2381.0251360000002","2472.079068","2567.1978140000001","2666.8120130000002","2770.963679","2879.4427430000001","2992.3962540000002"
"GUY","Guyana","GDP"," (billions) 2005 USD","698.96000000000004","709.41999999999996","615.84000000000003","574.00999999999999","545.14999999999998","558.23000000000002","553.20000000000005","558.17999999999995","537.55999999999995","510.98000000000002","495.45999999999998","525.11000000000001","566.23000000000002","612.74000000000001","664.97000000000003","698.13","753.15999999999997","800.05999999999995","786.38999999999999","809.75","798.60000000000002","816.57000000000005","825.14999999999998","816.85000000000002","843.75999999999999","824.88","805.42999999999995","788.28999999999996","812.32000000000005","839.27999999999997","875.96000000000004","922.00999999999999","977.09000000000003","1028.1116420000001","1067.602302","1099.9035739999999","1137.3918819999999","1176.680161","1220.565257","1264.6393419999999","1307.066356","1349.8099790000001","1400.5804479999999","1450.834143","1501.4096030000001","1552.5700890000001","1605.3491449999999","1658.4012130000001","1711.8725489999999","1765.6266479999999","1819.9365210000001","1874.8996729999999","1930.418598","1986.4640469999999","2043.2310279999999","2101.0413039999999","2161.0064240000002","2222.170846","2284.710079","2348.8873830000002","2414.8002630000001","2484.935078","2558.0632730000002","2634.1360970000001","2713.114548","2794.9401229999999","2880.256351","2968.5659599999999","3060.0542070000001","3155.0038559999998","3253.756171"
"HTI","Haiti","GDP"," (billions) 2005 USD","5078.8500000000004","4939.9399999999996","4770.71","4806.9399999999996","4821.1999999999998","4830.71","4825.0","4788.8699999999999","4825.9499999999998","4877.29","4872.54","5079.1700000000001","4409.4700000000003","4302.0900000000001","3945.5700000000002","3789.6799999999998","3945.8200000000002","4052.3499999999999","4141.5100000000002","4253.3299999999999","4269.9399999999996","4225.4099999999999","4214.3699999999999","4229.6400000000003","4080.8000000000002","4154.2399999999998","4249.79","4396.0100000000002","4451.8999999999996","4580.0200000000004","4331.9700000000003","4597.8199999999997","4943.9499999999998","5153.9647420000001","5295.6919680000001","5348.645039","5468.9959220000001","5646.7361739999997","5844.3843530000004","6048.9311440000001","6260.6443170000002","6479.768067","6672.6974849999997","6871.3030900000003","7075.5950359999997","7284.1618920000001","7505.6651730000003","7730.5904119999996","7960.745054","8195.8346280000005","8438.0625899999995","8689.1957669999993","8945.8528189999997","9207.3026439999994","9473.7686329999997","9746.4997519999997","10036.117270000001","10332.842720000001","10636.249610000001","10947.11983","11265.32137","11600.043750000001","11947.215169999999","12306.683290000001","12679.02691","13064.103880000001","13467.813759999999","13884.23668","14313.73818","14756.521350000001","15214.03824"
"HND","Honduras","GDP"," (billions) 2005 USD","4408.1000000000004","4519.7600000000002","4456.8800000000001","4415.6899999999996","4607.5799999999999","4800.5500000000002","4835.25","5126.8800000000001","5363.2200000000003","5595.2299999999996","5600.6499999999996","5782.7799999999997","6108.0200000000004","6488.5500000000002","6403.9899999999998","6664.1800000000003","6903.7799999999997","7248.5299999999997","7458.8599999999997","7317.9200000000001","7738.5600000000004","7949.3000000000002","8247.75","8622.7700000000004","9160.1700000000001","9714.4400000000005","10324.209999999999","10974.68","11435.610000000001","11191.92","11502.27","11900.709999999999","12317.24","12661.06774","13051.72812","13526.146559999999","13999.54327","14517.53239","15069.235849999999","15671.95494","16298.83454","16950.812450000001","17817.952150000001","18724.73329","19673.937300000001","20665.846590000001","21699.07473","22774.811320000001","23896.847610000001","25064.60167","26281.975999999999","27523.749690000001","28811.403740000002","30145.22913","31526.714970000001","32959.130510000003","34414.918409999998","35920.104079999997","37476.501850000001","39086.764759999998","40751.894119999997","42483.802889999999","44292.204610000001","46180.248679999997","48150.939010000002","50205.088649999998","52318.614880000001","54511.629419999997","56784.928169999999","59137.295879999998","61569.605470000002"
"HKG","Hong Kong SAR","GDP"," (billions) 2005 USD","51636.18","56447.260000000002","58095.639999999999","61561.669999999998","67670.339999999997","68124.5","75684.860000000001","85834.990000000005","93083.509999999995","95151.850000000006","98861.300000000003","104490.88","110857.63","117557.02","124626.27","127484.28","132829.57999999999","139546.01999999999","131136.34","134488.10999999999","145181.73000000001","145903.5","148589.63","153056.19","166014.72","177772.0","190251.19","202390.09","207176.63","201663.66","215719.63","228641.23000000001","238520.81","245887.6698","252393.90059999999","258351.3357","263906.93569999997","270349.72499999998","277474.19339999999","285170.93070000003","293679.7745","302866.84499999997","309144.22330000001","315102.16230000003","320963.54680000001","326865.70740000001","332574.27110000001","338363.66019999998","344251.35600000003","350228.64779999998","356318.15340000001","362364.03570000001","368624.18170000002","375069.52250000002","381627.62469999999","388177.8026","394974.36930000002","401821.39840000001","408704.32559999998","415632.50870000001","422627.46059999999","429802.13199999998","437129.77350000001","444658.09989999997","452428.375","460417.43339999998","468730.10230000003","477291.3003","485987.72840000002","494708.18810000003","503403.28220000002"
"HUN","Hungary","GDP"," (billions) 2005 USD","74056.919999999998","76179.949999999997","78344.289999999994","78910.699999999997","81008.179999999993","80803.179999999993","82043.460000000006","85367.229999999996","85311.520000000004","85939.770000000004","82934.740000000005","73072.110000000001","70833.050000000003","70424.970000000001","72500.5","73580.410000000003","74566.160000000003","77976.259999999995","81764.229999999996","85174.910000000003","89467.300000000003","93135.460000000006","97233.419999999998","101414.46000000001","106180.95","110322.0","114734.88","116111.7","116808.38","108990.39","110298.27","112117.06","110074.05","112153.90119999999","116272.4761","119690.2288","122442.4874","125442.5631","128453.2813","131279.67129999999","134036.31460000001","136851.0318","139425.27780000001","142094.0245","144869.82829999999","147770.66070000001","150804.101","153925.2739","157127.78810000001","160411.87530000001","163774.84419999999","167201.42920000001","170699.72390000001","174282.23809999999","177945.66899999999","181699.63620000001","185525.9762","189422.13310000001","193337.5569","197299.97039999999","201330.63860000001","205421.6036","209562.15220000001","213741.97330000001","217958.45910000001","222206.9915","226491.24170000001","230805.99950000001","235140.11970000001","238704.2941","242288.21059999999"
"ISL","Iceland","GDP"," (billions) 2005 USD","7838.8699999999999","8173.1899999999996","8349.2900000000009","8169.6800000000003","8507.0200000000004","8787.1399999999994","9338.1499999999996","10136.18","10127.08","10153.26","10271.98","10249.01","9903.2099999999991","10033.280000000001","10395.370000000001","10407.5","10905.5","11441.309999999999","12164.02","12661.98","13209.17","13726.66","13747.049999999999","14077.129999999999","15155.25","16286.32","17007.599999999999","17661.490000000002","17714.470000000001","16492.709999999999","15919.92","16380.0","16648.509999999998","17379.067869999999","17718.633699999998","18419.877960000002","19202.46444","19809.128540000002","20295.214960000001","20846.947510000002","21393.216919999999","21896.070769999998","22401.26641","22936.102439999999","23498.947980000001","24088.516360000001","24703.852999999999","25343.787980000001","26006.59604","26691.458470000001","27397.078020000001","28119.94771","28851.446380000001","29584.69123","30318.351699999999","31051.655569999999","31783.64129","32513.216710000001","33239.894339999999","33963.109409999997","34683.133410000002","35401.46441","36118.722049999997","36835.564079999996","37552.240469999997","38269.280980000003","38987.058060000003","39705.752529999998","40426.403590000002","41188.892119999997","41964.50892"
"IND","India","GDP"," (billions) 2005 USD","203899.38","216131.95000000001","223622.19","239945.03","249118.67000000001","262157.94","274658.25","285527.63","313045.06","331673.53000000003","350011.71999999997","353734.56","373120.19","390909.15999999997","416920.88","448478.69","482371.15999999997","501928.88","533016.06000000006","572391.63","595461.31000000006","626525.93999999994","650126.13","704547.43999999994","762871.06000000006","834217.0","914880.18999999994","997771.93999999994","1068526.5","1128364.0","1242261.1299999999","1336824.25","1387829.5","1479971.9110000001","1587164.8","1703605.3559999999","1830593.419","1967777.226","2117285.0019999999","2280121.9470000002","2455226.4109999998","2646425.3679999998","2805952.284","2974644.9610000001","3152717.6340000001","3340302.0329999998","3537460.1860000002","3744158.5639999998","3960341.912","4185932.3670000001","4420822.5300000003","4664841.6909999996","4917764.0389999999","5179342.3439999996","5449348.8219999997","5727650.0449999999","6014178.2170000002","6308892.8130000001","6611781.0980000002","6922883.0729999999","7242250.9050000003","7569934.5089999996","7905950.7920000004","8250304.9859999996","8603023.3420000002","8964121.7090000007","9333558.6099999994","9711188.3589999992","10096832.52","10486682.75","10883302.73"
"IDN","Indonesia","GDP"," (billions) 2005 USD","80884.399999999994","87475.009999999995","88440.800000000003","95913.970000000001","102793.06","106367.73","112712.05","118685.8","126229.09","137696.64000000001","150091.51999999999","163491.38","175296.28","188012.41","202188.67000000001","219165.14000000001","235915.48000000001","247003.20000000001","214579.78","216277.39000000001","226918.22","235186.06","245768.19","257516.82999999999","270472.19","285869.0","301594.53000000003","320529.03000000003","339961.03000000003","355517.63","377221.96999999997","401812.94","426831.78000000003","450552.25229999999","473187.13689999998","495869.17170000001","520170.5282","547738.01179999998","577865.40830000001","611382.43350000004","648063.47120000003","686950.32900000003","722987.63919999998","760177.07759999996","798463.28749999998","837792.07689999999","878117.06590000005","919387.18759999995","961559.88139999995","1004592.925","1048454.98","1093139.834","1138649.307","1184995.0660000001","1232209.7960000001","1280354.4650000001","1329523.8049999999","1379837.267","1431429.8289999999","1484451.642","1539047.399","1595351.4820000001","1653483.757","1713538.7490000001","1775569.3060000001","1839552.551","1905378.4029999999","1972861.9410000001","2041751.861","2112113.2859999998","2183862.4160000002"
