"ISO","Country","Subject Descriptor","Units","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","olgroup"
"PAK","Pakistan","GDP per capita","2005 USD PPP","1224.01","1276.74","1314.3299999999999","1356.02","1376.8499999999999","1432.1900000000001","1461.3800000000001","1505.3399999999999","1569.05","1597.01","1620.1300000000001","1655.8699999999999","1737.52","1723.95","1743.8299999999999","1784.02","1821.97","1792.22","1790.55","1810.72","1845.26","1843.1199999999999","1866.51","1922.05","2027.6600000000001","2144.8000000000002","2236.8499999999999","2329.1100000000001","2423.54","2421.1399999999999","2467.3099999999999","2485.3400000000001","2533.8299999999999","2579.9720000000002","2637.2130000000002","2702.3420000000001","2777.2739999999999","2860.9650000000001","2956.7280000000001","3062.4810000000002","3181.893","3306.8150000000001","3428.1210000000001","3554.8899999999999","3687.3589999999999","3825.1379999999999","3965.973","4111.6880000000001","4263.2380000000003","4420.3069999999998","4583.7359999999999","4748.4250000000002","4918.4719999999998","5093.7709999999997","5274.3500000000004","5460.6599999999999","5647.5609999999997","5839.7820000000002","6037.6459999999997","6241.6409999999996","6451.7659999999996","6665.9219999999996","6889.2730000000001","7122.2700000000004","7365.2550000000001","7618.1530000000002","7875.3760000000002","8141.8819999999996","8417.7929999999997","8702.5","8996.116","Asia"
"PLW","Palau","GDP per capita","2005 USD PPP","null","null","null","null","null","null","null","null","null","null","null","18636.889999999999","16979.869999999999","14480.459999999999","15112.219999999999","16322.379999999999","17571.830000000002","17551.450000000001","17514.939999999999","16258.42","16055.459999999999","16651.139999999999","16959.59","17070.169999999998","17791.959999999999","18316.310000000001","17942.459999999999","17962.0","16917.43","15037.49","14830.969999999999","15695.48","16401.970000000001","16848.700000000001","17113.200000000001","17280.259999999998","17510.470000000001","17644.84","17844.18","18032.240000000002","18235.73","18464.099999999999","18719.110000000001","18993.860000000001","19285.939999999999","19597.029999999999","19905.290000000001","20232.84","20581.869999999999","20951.639999999999","21346.349999999999","21748.77","22176.950000000001","22628.23","23103.650000000001","23601.02","24098.560000000001","24615.799999999999","25157.119999999999","25720.580000000002","26307.93","26903.169999999998","27521.73","28159.360000000001","28816.029999999999","29492.889999999999","30181.34","30888.290000000001","31612.290000000001","32358.52","33124.120000000003","null"
"PAN","Panama","GDP per capita","2005 USD PPP","6558.3699999999999","7000.0600000000004","7211.5100000000002","6738.6300000000001","6774.1000000000004","6959.9200000000001","7059.2200000000003","6789.9700000000003","5762.2700000000004","5733.8599999999997","6072.5500000000002","6509.3800000000001","6899.8000000000002","7128.1000000000004","7182.4799999999996","7160.8000000000002","7214.3999999999996","7527.5600000000004","7920.9099999999999","8071.1999999999998","8131.9399999999996","8025.2299999999996","8053.1000000000004","8240.2600000000002","8703.0400000000009","9166.5599999999995","9778.3799999999992","10724.52","11517.26","11695.1","12376.48","13090.469999999999","13829.6","14532.07","15193.76","15848.959999999999","16588.34","17416.639999999999","18343.130000000001","19252.09","20154.93","21105.98","21915.950000000001","22749.400000000001","23606.57","24487.02","25383.330000000002","26305.57","27253.169999999998","28224.240000000002","29219.759999999998","30225.119999999999","31254.599999999999","32308.990000000002","33391.410000000003","34505.279999999999","35637.919999999998","36804.169999999998","38006.730000000003","39249.410000000003","40535.120000000003","41885.160000000003","43300.599999999999","44784.220000000001","46337.720000000001","47960.080000000002","49659.709999999999","51432.050000000003","53275.910000000003","55189.629999999997","57172.470000000001","Latin America"
"PNG","Papua New Guinea","GDP per capita","2005 USD PPP","1931.3599999999999","1874.3499999999999","1830.23","1838.54","1783.8099999999999","1807.6800000000001","1845.48","1850.5699999999999","1858.79","1788.53","1692.75","1809.1600000000001","2009.1300000000001","2315.9200000000001","2391.8699999999999","2253.71","2365.27","2213.5700000000002","2074.3499999999999","2057.8499999999999","1954.9300000000001","1903.1099999999999","1852.6300000000001","1846.05","1850.03","1866.05","1867.9400000000001","1936.98","2000.5599999999999","2061.6599999999999","2156.7600000000002","2297.9499999999998","2370.48","2447.9209999999998","2600.761","2774.913","2802.5329999999999","2866.2559999999999","2849.1689999999999","2881.585","2915.9029999999998","2952.1900000000001","3021.2649999999999","3094.4569999999999","3171.7240000000002","3252.991","3337.2629999999999","3426.203","3519.7240000000002","3617.7550000000001","3720.558","3825.7640000000001","3936.038","4051.3820000000001","4172.0810000000001","4298.5690000000004","4429.6610000000001","4567.3559999999998","4712.0680000000002","4864.4740000000002","5025.1450000000004","5190.3879999999999","5366.1400000000003","5553.0460000000003","5751.71","5962.5129999999999","6183.2209999999995","6416.5870000000004","6662.7370000000001","6921.692","7193.6220000000003","Transition"
"PRY","Paraguay","GDP per capita","2005 USD PPP","4046.5500000000002","4267.8500000000004","3990.3499999999999","3756.4699999999998","3759.27","3796.52","3689.4299999999998","3742.6100000000001","3872.29","3987.8899999999999","4004.2800000000002","3999.0700000000002","4033.6300000000001","4090.3400000000001","4142.9899999999998","4268.6199999999999","4189.8800000000001","4221.0200000000004","4154.8299999999999","4007.5700000000002","3793.8099999999999","3793.7600000000002","3716.4200000000001","3783.6199999999999","3864.4499999999998","3900.79","3994.3699999999999","4187.3000000000002","4350.25","4109.25","4645.0200000000004","4856.71","5012.0600000000004","5618.6329999999998","5785.6229999999996","5862.1369999999997","5934.4089999999997","6028.9170000000004","6143.2269999999999","6272.2709999999997","6421.1120000000001","6583.4269999999997","6752.7780000000002","6925.384","7102.527","7283.8999999999996","7476.076","7671.8130000000001","7872.183","8076.2740000000003","8285.125","8501.1839999999993","8721.2080000000005","8944.8690000000006","9172.473","9404.9850000000006","9648.6389999999992","9897.8369999999995","10152.799999999999","10414.450000000001","10683.040000000001","10971.74","11273.200000000001","11587.75","11915.99","12257.76","12620.709999999999","12997.92","13388.860000000001","13792.049999999999","14207.93","Latin America"
"PER","Peru","GDP per capita","2005 USD PPP","6083.2600000000002","6360.6800000000003","6171.9399999999996","5316.8800000000001","5465.3000000000002","5491.4399999999996","5905.9200000000001","6238.4099999999999","5573.1099999999997","4817.8100000000004","4476.8999999999996","4483.6199999999999","4379.0299999999997","4502.4700000000003","4987.6599999999999","5320.96","5360.1300000000001","5630.8299999999999","5501.9300000000003","5465.1800000000003","5543.0500000000002","5477.3599999999997","5676.3699999999999","5831.3100000000004","6048.3299999999999","6386.9700000000003","6805.3900000000003","7329.3000000000002","7966.2600000000002","7950.6199999999999","8557.1800000000003","8991.5900000000001","9385.8799999999992","9822.5380000000005","9943.2070000000003","10153.08","10418.620000000001","10731.889999999999","10999.379999999999","11269.6","11545.719999999999","11830.26","12297.860000000001","12780.790000000001","13279.59","13794.709999999999","14318.59","14859.469999999999","15417.120000000001","15990.58","16579.860000000001","17171.810000000001","17778.66","18400.779999999999","19038.84","19693.73","20358.900000000001","21041.93","21744.59","22469.18","23217.57","23996.529999999999","24810.720000000001","25662.439999999999","26553.630000000001","27485.150000000001","28453.82","29463.080000000002","30511.419999999998","31596.290000000001","32715.77","Latin America"
"PHL","Philippines","GDP per capita","2005 USD PPP","2791.1900000000001","2807.0999999999999","2828.7399999999998","2802.9299999999998","2527.0599999999999","2279.3000000000002","2294.1799999999998","2329.7800000000002","2422.3200000000002","2507.1399999999999","2519.29","2444.5","2395.3899999999999","2390.0900000000001","2438.6100000000001","2495.48","2582.5900000000001","2656.6599999999999","2583.77","2614.02","2711.27","2701.0599999999999","2762.9499999999998","2840.5500000000002","2962.6300000000001","3050.8200000000002","3155.8600000000001","3320.6900000000001","3390.0300000000002","3371.7399999999998","3568.4499999999998","3672.02","3786.5999999999999","3985.9259999999999","4160.2830000000004","4329.9849999999997","4515.982","4719.8500000000004","4938.7520000000004","5173.8360000000002","5426.2809999999999","5692.3770000000004","5970.4809999999998","6261.3389999999999","6566.0320000000002","6884.7830000000004","7210.8850000000002","7550.8310000000001","7905.5460000000003","8274.7579999999998","8659.6450000000004","9047.3449999999993","9449.5910000000003","9867.0049999999992","10300.73","10752.370000000001","11214.4","11695.209999999999","12196.24","12719.200000000001","13265.370000000001","13830.379999999999","14426.15","15054.860000000001","15718.35","16417.689999999999","17142.310000000001","17903.029999999999","18700.330000000002","19533.77","20403.75","Asia"
"POL","Poland","GDP per capita","2005 USD PPP","8869.7900000000009","7906.3900000000003","7451.0500000000002","7795.3000000000002","7700.54","7938.1400000000003","8163.6700000000001","8307.9300000000003","8543.8700000000008","8837.2600000000002","8177.5900000000001","7584.3299999999999","7763.8199999999997","8044.4200000000001","8452.0900000000001","9037.3199999999997","9599.3700000000008","10282.26","10800.870000000001","11298.469999999999","11789.33","11953.16","12137.219999999999","12617.25","13299.620000000001","13784.32","14636.92","15609.639999999999","16346.620000000001","16595.790000000001","17213.919999999998","17982.580000000002","18330.91","18555.68","19167.880000000001","19858.66","20561.830000000002","21295.84","22029.509999999998","22799.869999999999","23601.459999999999","24434.740000000002","24944.119999999999","25451.470000000001","25959.700000000001","26471.16","26986.400000000001","27504.650000000001","28025.669999999998","28548.52","29071.91","29594.139999999999","30112.779999999999","30626.209999999999","31132.139999999999","31631.200000000001","32122.380000000001","32606.23","33082.550000000003","33551.720000000001","34013.470000000001","34468.919999999998","34916.110000000001","35353.699999999997","35782.07","36203.790000000001","36616.260000000002","37020.889999999999","37423.040000000001","37760.410000000003","38095.970000000001","EEA + Turkey"
"PRT","Portugal","GDP per capita","2005 USD PPP","12048.540000000001","12156.49","12353.74","12293.030000000001","12040.58","12369.6","12886.360000000001","13726.809999999999","14778.0","15743.870000000001","16358.66","17037.439999999999","17161.41","16733.470000000001","16812.130000000001","17450.099999999999","18003.119999999999","18679.119999999999","19507.009999999998","20175.009999999998","20880.490000000002","21212.130000000001","21284.029999999999","21026.790000000001","21263.299999999999","21380.619999999999","21584.709999999999","21899.720000000001","21844.990000000002","21252.25","21498.0","21136.049999999999","20447.880000000001","20206.93","20388.610000000001","20695.810000000001","21000.619999999999","21289.299999999999","21568.799999999999","21858.990000000002","22157.57","22466.529999999999","22848.299999999999","23276.580000000002","23754.919999999998","24287.939999999999","24877.630000000001","25521.299999999999","26212.369999999999","26941.82","27690.650000000001","28452.740000000002","29223.150000000001","29998.02","30773.849999999999","31549.439999999999","32324.099999999999","33098.32","33870.019999999997","34640.699999999997","35412.779999999999","36188.690000000002","36970.25","37756.0","38546.139999999999","39343.43","40148.129999999997","40962.040000000001","41784.529999999999","42579.349999999999","43405.739999999998","EEA + Turkey"
"PRI","Puerto Rico","GDP per capita","2005 USD PPP","null","null","null","null","null","null","null","null","null","null","12418.969999999999","12584.02","13029.02","13499.790000000001","13931.209999999999","14437.35","14653.59","15257.35","15980.370000000001","16428.279999999999","17419.240000000002","17669.459999999999","18075.0","18545.400000000001","18973.619999999999","18655.950000000001","18448.790000000001","18287.68","17999.990000000002","17694.669999999998","17664.970000000001","17658.59","17784.009999999998","18049.849999999999","18329.049999999999","18621.799999999999","18912.0","19213.990000000002","19526.759999999998","19866.349999999999","20215.450000000001","20612.119999999999","21040.029999999999","21480.73","21934.599999999999","22401.970000000001","22818.639999999999","23244.029999999999","23678.630000000001","24123.290000000001","24578.77","25088.25","25608.849999999999","26138.439999999999","26676.77","27223.68","27779.25","28343.18","28914.43","29491.349999999999","30072.59","30666.48","31264.32","31866.52","32473.939999999999","33087.43","33723.32","34366.800000000003","35017.900000000001","35676.57","36342.660000000003","Latin America"
